"Gene_Name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"DUSP10","ENSG00000143507.18",819.085788579733,-1.11772374873277,0.0395416887704603,-28.2669704680839,8.80600303554734e-176,3.59071491076701e-175,"Up in Cluster 4"
"EIF5A","ENSG00000132507.18",13664.3016094092,-0.72396578515032,0.0256155797524251,-28.2627132451211,9.93350741946467e-176,4.04988053965828e-175,"Up in Cluster 4"
"SH2D3C","ENSG00000095370.20",867.700806418236,1.09534641892326,0.0387580066503356,28.2611649459991,1.03783947062148e-175,4.23065180462981e-175,"Up in Cluster 7"
"ACSL6-AS1","ENSG00000223548.1",15.247973998384,5.1941447219249,0.183801526393698,28.2595298517771,1.0869843006438e-175,4.43034847094512e-175,"Up in Cluster 7"
"AL022328.4","ENSG00000273253.2",40.661921401529,1.18963728726802,0.0420980726777553,28.2587114230677,1.11244926589731e-175,4.53283476947171e-175,"Up in Cluster 7"
"AP001189.3","ENSG00000254810.1",27.6429908988765,1.82843837732797,0.064707239002928,28.2570915635147,1.16462033762545e-175,4.74473091533889e-175,"Up in Cluster 7"
"AC138409.3","ENSG00000286543.1",5.35124045531189,2.55761177583843,0.09051327583519,28.2567584946923,1.17564672685422e-175,4.78896440237337e-175,"Up in Cluster 7"
"LINC01351","ENSG00000237457.6",33.0227703448185,4.53836663380642,0.160619505099813,28.2553892255251,1.22208316070628e-175,4.97677788263531e-175,"Up in Cluster 7"
"RHEX","ENSG00000263961.8",720.127447272504,3.06285546427087,0.108398985653856,28.2553886071527,1.22210454023839e-175,4.97677788263531e-175,"Up in Cluster 7"
"GSG1","ENSG00000111305.19",24.1370223235353,2.49696285282462,0.0883724594333502,28.2549888147881,1.23600540053725e-175,5.03266297824386e-175,"Up in Cluster 7"
"TUBBP5","ENSG00000159247.13",148.749133469388,-2.22054108515395,0.0785896112082512,-28.2548933760447,1.23934710636244e-175,5.04554431245214e-175,"Up in Cluster 4"
"ZSWIM7","ENSG00000214941.8",843.997439407328,0.653621625280477,0.0231339748806529,28.2537535660206,1.27996088079666e-175,5.21013961405895e-175,"Up in Cluster 7"
"AL121985.1","ENSG00000228863.8",9.0723231870801,-2.26997968945733,0.0803426950484457,-28.2537160110021,1.28132142797838e-175,5.21492851257802e-175,"Up in Cluster 4"
"S100A5","ENSG00000196420.7",21.6864688024626,-2.01226968390828,0.0712281532811567,-28.2510438809962,1.38192891596652e-175,5.62358921549086e-175,"Up in Cluster 4"
"HAPLN1","ENSG00000145681.11",511.331246523891,2.24468638497835,0.0794643399563228,28.2477194954633,1.51817584325783e-175,6.17714200995801e-175,"Up in Cluster 7"
"AC073861.1","ENSG00000242299.1",484.915837809785,-1.34152271653572,0.0474954195550318,-28.2453072128635,1.62536640772218e-175,6.61232850332811e-175,"Up in Cluster 4"
"COL5A2","ENSG00000204262.14",6923.89498348033,-1.55107100061864,0.0549169372698551,-28.2439458157847,1.6891636152183e-175,6.87088217986356e-175,"Up in Cluster 4"
"SPRYD3","ENSG00000167778.9",3510.89440856206,0.65422083829311,0.0231660164873276,28.2405409946499,1.85988293721378e-175,7.5642181300895e-175,"Up in Cluster 7"
"AFAP1L1","ENSG00000157510.14",829.736069943124,1.22447517274197,0.0433612386738437,28.238934361453,1.94632153664188e-175,7.91463118337895e-175,"Up in Cluster 7"
"AC021028.1","ENSG00000226659.1",7.19805873942351,-1.56499556341424,0.0554230220388958,-28.2372830971926,2.03934384201905e-175,8.29171216823218e-175,"Up in Cluster 4"
"ASIP","ENSG00000101440.9",23.496635024139,1.57733583286229,0.0558614356640698,28.2365788510666,2.0803553859109e-175,8.45724615271082e-175,"Up in Cluster 7"
"LARP1B","ENSG00000138709.19",1264.17390720376,-0.673062512077418,0.0238367262985695,-28.2363653316693,2.09295159312683e-175,8.50723265206259e-175,"Up in Cluster 4"
"CPZ","ENSG00000109625.19",9.59158373586924,-2.19059137262186,0.0775841039636111,-28.2350540988307,2.17199310603683e-175,8.82724669159798e-175,"Up in Cluster 4"
"DNAJC9-AS1","ENSG00000236756.4",24.0770281712067,0.964078136219321,0.0341502749525302,28.2304648369425,2.4728588258046e-175,1.00485604408879e-174,"Up in Cluster 7"
"RPL37P23","ENSG00000243680.1",20.1573245478567,-1.50777783495076,0.0534096280169476,-28.2304500318242,2.4738938803445e-175,1.00513247560648e-174,"Up in Cluster 4"
"MTPN","ENSG00000105887.11",9063.95890979828,0.536233468867686,0.0189960894672422,28.2286240961538,2.60492326562075e-175,1.05821739372385e-174,"Up in Cluster 7"
"YARS1","ENSG00000134684.11",5028.08664949303,-0.601950616671635,0.0213278529444385,-28.2236856302313,2.99508210815915e-175,1.2165400889786e-174,"Up in Cluster 4"
"PDZRN4","ENSG00000165966.16",86.9541454486898,2.25856891832789,0.0800239913678609,28.2236474302502,2.99831702592235e-175,1.21767946762337e-174,"Up in Cluster 7"
"POLR1F","ENSG00000105849.6",1251.75235485586,-0.548390209222414,0.0194315392896491,-28.2216555800359,3.17191921258823e-175,1.28799832609771e-174,"Up in Cluster 4"
"REV3L","ENSG00000009413.16",1446.28658751981,0.870278268149928,0.0308455476502262,28.2140644095047,3.93067737204613e-175,1.59587303851302e-174,"Up in Cluster 7"
"DUSP2","ENSG00000158050.5",643.138290934208,-1.50478609444621,0.0533424140638861,-28.2099361428223,4.41683950349065e-175,1.79300014290577e-174,"Up in Cluster 4"
"CFAP45","ENSG00000213085.10",89.4433383883153,-1.83502773996446,0.065049230968113,-28.2098298881347,4.43011518717647e-175,1.79813171014178e-174,"Up in Cluster 4"
"SOX17","ENSG00000164736.6",559.176844173693,-2.09203142029892,0.0741702427804083,-28.2058052107593,4.96342126211097e-175,2.0143057982648e-174,"Up in Cluster 4"
"TUBAL3","ENSG00000178462.12",79.4112500178614,-2.79693354794386,0.0991786385620046,-28.2009673503965,5.69000100205782e-175,2.30818182115263e-174,"Up in Cluster 4"
"RPL8P1","ENSG00000216676.2",4.76047043079562,-2.1304314733068,0.0755450936040285,-28.2007920259324,5.71823922275417e-175,2.31930473042016e-174,"Up in Cluster 4"
"C1orf162","ENSG00000143110.12",694.890954197519,1.19507588238884,0.0423792705924693,28.1995387292295,5.92421646399138e-175,2.40250467565617e-174,"Up in Cluster 7"
"NMU","ENSG00000109255.11",240.5195366267,-2.29877671470852,0.0815194801332165,-28.1991091080553,5.99651615433281e-175,2.43147701686565e-174,"Up in Cluster 4"
"CD93","ENSG00000125810.10",3923.02371526013,1.38197369783347,0.0490080146919261,28.1989324913654,6.02649345448752e-175,2.44328257096574e-174,"Up in Cluster 7"
"AC010275.1","ENSG00000248268.1",5.69382068897184,-3.36537538388752,0.119345743796365,-28.1985370976423,6.09414768215448e-175,2.47035767610701e-174,"Up in Cluster 4"
"AP005482.2","ENSG00000267249.1",48.632775226538,-0.695087611048402,0.0246500392722172,-28.1982354418327,6.14627244909011e-175,2.49113082625425e-174,"Up in Cluster 4"
"AC010327.8","ENSG00000287170.1",15.5319732474179,1.29210189110791,0.0458232960375426,28.1974891122913,6.27715649974617e-175,2.54381520232168e-174,"Up in Cluster 7"
"EFCAB2","ENSG00000203666.12",451.337507031143,0.990730409669533,0.0351360804553313,28.1969530132723,6.37288683210266e-175,2.58224051545052e-174,"Up in Cluster 7"
"MRPS30","ENSG00000112996.11",2339.72435295814,-0.657394174607278,0.0233152987094326,-28.1958289619218,6.5783668508122e-175,2.66511813599829e-174,"Up in Cluster 4"
"AC127540.2","ENSG00000286743.1",7.19139315349139,2.14841954972011,0.0761973511540213,28.1954624036393,6.646795315343e-175,2.69245579180702e-174,"Up in Cluster 7"
"LRRC34","ENSG00000171757.17",121.754368013646,1.2226195218861,0.0433655971506057,28.1933053438656,7.06411764816112e-175,2.8610938826312e-174,"Up in Cluster 7"
"TTLL10-AS1","ENSG00000205231.1",4.31673197516584,-2.21346158944172,0.0785168116876915,-28.190925508361,7.55496466629522e-175,3.05945831847927e-174,"Up in Cluster 4"
"DAND5","ENSG00000179284.5",22.1986435758367,1.73457615914434,0.0615363977195319,28.1878079222336,8.24987472388808e-175,3.34039160786727e-174,"Up in Cluster 7"
"PCBP1-AS1","ENSG00000179818.14",941.554423798355,0.659932352208638,0.0234131215362449,28.1864317488389,8.57659584646776e-175,3.4721854376433e-174,"Up in Cluster 7"
"CDK2AP2P2","ENSG00000237451.3",6.25493789128259,1.86394745272749,0.066131024751802,28.1856732104654,8.76217469674418e-175,3.54680913464008e-174,"Up in Cluster 7"
"AC023095.1","ENSG00000285971.1",5.55992295157633,3.37147612564474,0.119617307153594,28.1855210242747,8.7998878032451e-175,3.5615660193391e-174,"Up in Cluster 7"
"DGKQ","ENSG00000145214.14",1544.48419331031,-0.804268842882633,0.028537126820941,-28.1832452134757,9.38358457087947e-175,3.79726231220663e-174,"Up in Cluster 4"
"AC011462.5","ENSG00000286177.1",58.8762492092336,0.887883705529375,0.0315279894883945,28.1617610236836,1.72013166278065e-174,6.95987576952849e-174,"Up in Cluster 7"
"AC004039.1","ENSG00000230612.3",8.0386862443939,1.15663233547701,0.0410735676631491,28.1600163142082,1.80686844343903e-174,7.30978007583482e-174,"Up in Cluster 7"
"AC110998.1","ENSG00000253223.1",8.03296975401198,1.82573290435625,0.0648344945518177,28.1599003273955,1.81278710407781e-174,7.33267724809088e-174,"Up in Cluster 7"
"GRB10","ENSG00000106070.20",3559.57960066273,1.0435980571666,0.0370612962122464,28.158703656505,1.87499370933199e-174,7.58321866939109e-174,"Up in Cluster 7"
"CEACAM20","ENSG00000273777.5",9.84105190278818,-3.00211187553879,0.106622721378552,-28.1563989056342,2.00087201294007e-174,8.09116542943266e-174,"Up in Cluster 4"
"ARHGEF15","ENSG00000198844.12",553.693860954875,1.28689390762234,0.045709274623698,28.1538903913201,2.14748963455728e-174,8.68282129822209e-174,"Up in Cluster 7"
"AC090192.2","ENSG00000253227.2",18.7619607743642,-2.37504372135596,0.084372953549106,-28.1493490680478,2.44075170085565e-174,9.86714275641288e-174,"Up in Cluster 4"
"KISS1","ENSG00000170498.9",40.4815288638976,-2.29375482303115,0.0814890905764763,-28.147998791059,2.53542790546328e-174,1.02484245954744e-173,"Up in Cluster 4"
"LINC01913","ENSG00000214691.9",8.33010542969852,-3.70580367643143,0.131655257395628,-28.1477834591549,2.55086161827522e-174,1.0309338160821e-173,"Up in Cluster 4"
"PGM5P2","ENSG00000277778.2",25.8625295354168,1.29068915665202,0.0458570323095486,28.1459373109773,2.68709287047913e-174,1.08583694356788e-173,"Up in Cluster 7"
"KCNQ5","ENSG00000185760.17",240.168335404116,2.42078498887828,0.0860119609910108,28.1447482534584,2.77865907560212e-174,1.12267812708048e-173,"Up in Cluster 7"
"AC100805.1","ENSG00000286878.1",9.32997068607455,-3.10625910850967,0.110380169052574,-28.1414599666916,3.04843276101564e-174,1.2315007636152e-173,"Up in Cluster 4"
"ZNF483","ENSG00000173258.13",922.572930482286,1.62945032543894,0.057907912985273,28.1386470593983,3.29986870578295e-174,1.3328853764405e-173,"Up in Cluster 7"
"SLCO4A1-AS1","ENSG00000232803.1",89.4153186968047,-2.51885280966113,0.0895184398960424,-28.1378095126129,3.37866092487814e-174,1.36451664522769e-173,"Up in Cluster 4"
"LINC00653","ENSG00000273148.1",58.8072831049833,1.09560711061398,0.0389462807891827,28.1312384241395,4.06570383947237e-174,1.64175392639811e-173,"Up in Cluster 7"
"AL137918.1","ENSG00000279633.1",7.92389010576616,1.30063252063909,0.0462359870363853,28.1303072348291,4.17375023352759e-174,1.68514347821106e-173,"Up in Cluster 7"
"AL035106.1","ENSG00000286159.1",5.72379376180445,2.12463734608495,0.0755347500522972,28.1279456755193,4.46079638629054e-174,1.80078116870899e-173,"Up in Cluster 7"
"AC016405.3","ENSG00000272384.1",34.2655494241603,1.52828869955641,0.0543374510966529,28.1258812975596,4.72782423012887e-174,1.90803402085158e-173,"Up in Cluster 7"
"AC096751.1","ENSG00000250596.2",5.14396476851866,-2.62980871088168,0.0935359138260041,-28.1154970675078,6.33345027181171e-174,2.55566129683375e-173,"Up in Cluster 4"
"PDCD6IPP2","ENSG00000261377.5",68.2855342878582,1.68455449849657,0.0599162773721578,28.1151395310042,6.39751793005081e-174,2.58114611900127e-173,"Up in Cluster 7"
"SEPTIN9-DT","ENSG00000263718.2",15.2344618926733,-2.34028726437526,0.083255061804197,-28.1098495834314,7.42469355324909e-174,2.99514442627225e-173,"Up in Cluster 4"
"PTGES2","ENSG00000148334.16",3306.15209200846,-0.775983296920352,0.0276054126874642,-28.1098241749065,7.43000508164114e-174,2.99686039248256e-173,"Up in Cluster 4"
"AC007953.1","ENSG00000225790.2",19.3957008363956,2.87448099625704,0.102267106105774,28.1075812713816,7.9141416723181e-174,3.1916803945686e-173,"Up in Cluster 7"
"D21S2088E","ENSG00000228592.2",9.81183707508938,4.2065441555115,0.149668779958035,28.1056888196119,8.34705562786244e-174,3.3657903927266e-173,"Up in Cluster 7"
"AC019080.5","ENSG00000280374.1",33.1497313466232,0.909748229768616,0.0323709666278963,28.1038326790224,8.7946283638299e-174,3.54576086773395e-173,"Up in Cluster 7"
"KRT18P13","ENSG00000214417.4",5.98352833832128,-2.01149095455805,0.0715740651350288,-28.1036287482519,8.84524101053396e-174,3.56565912164823e-173,"Up in Cluster 4"
"SLC2A10","ENSG00000197496.6",1358.9433440941,-1.37466327799503,0.0489144413964683,-28.1034238304577,8.89639164397761e-174,3.58576855406928e-173,"Up in Cluster 4"
"HOOK2","ENSG00000095066.12",1719.92232193789,-0.761256668654088,0.0270879744343107,-28.1031226790384,8.97210025506959e-174,3.61576916538231e-173,"Up in Cluster 4"
"CISD3","ENSG00000277972.2",2392.79262728488,-1.07833323190979,0.0383750358220459,-28.0998625489309,9.83404193903134e-174,3.96256922450145e-173,"Up in Cluster 4"
"SPAG16","ENSG00000144451.19",836.16733751939,1.07586248234061,0.0382878201499544,28.0993401590112,9.97964507468013e-174,4.02066730106318e-173,"Up in Cluster 7"
"RUVBL2","ENSG00000183207.14",5523.39553305413,-0.685226467532082,0.0243898321149844,-28.0947595006651,1.1352217863025e-173,4.57300844984162e-173,"Up in Cluster 4"
"ZNF396","ENSG00000186496.12",177.366786267775,0.920113253600613,0.0327516574511725,28.0936393821398,1.1715605239045e-173,4.71872067141574e-173,"Up in Cluster 7"
"AL353138.1","ENSG00000286811.1",8.91904882765497,2.04685432175966,0.0728585453907555,28.0935381125433,1.17490261495332e-173,4.73150902405722e-173,"Up in Cluster 7"
"AP001172.1","ENSG00000270071.3",8.80720336828712,3.42213797153645,0.121815683340491,28.0927535576114,1.20111913655859e-173,4.83639941129072e-173,"Up in Cluster 7"
"AC139768.1","ENSG00000278126.1",81.3812406309808,1.11240929718238,0.039597863497707,28.0926595256029,1.20430024458168e-173,4.84851928794139e-173,"Up in Cluster 7"
"ARHGAP33","ENSG00000004777.18",1013.59948689867,1.2630100048222,0.0449601847705831,28.0917440901749,1.23571257798463e-173,4.97427863695406e-173,"Up in Cluster 7"
"AC007191.1","ENSG00000279407.1",74.3685790218386,-1.05527070473722,0.0375686484548365,-28.0891314470848,1.32993604160099e-173,5.35280835269183e-173,"Up in Cluster 4"
"PPP1R35","ENSG00000160813.7",463.670194007712,-0.948676878748046,0.0337746056353771,-28.0884664943166,1.35504164786302e-173,5.45308024511467e-173,"Up in Cluster 4"
"AC126283.1","ENSG00000272795.1",6.5019302233536,1.63528266803466,0.0582195666233275,28.0881971969099,1.36534325867558e-173,5.49375654900411e-173,"Up in Cluster 7"
"KBTBD6","ENSG00000165572.8",974.076945639452,0.776319430410847,0.0276411364005677,28.0856553493546,1.46651498087756e-173,5.90000510128401e-173,"Up in Cluster 7"
"AC092691.1","ENSG00000239268.3",27.9094601567814,4.38051398578877,0.15597276761396,28.0851205809898,1.48873534022858e-173,5.988550464861e-173,"Up in Cluster 7"
"AP1G2","ENSG00000213983.12",1177.35349618031,-0.979134940580825,0.0348633145025009,-28.0849642253776,1.495295433644e-173,6.01408502705398e-173,"Up in Cluster 4"
"CEP152","ENSG00000103995.14",341.98613611282,-0.846575514866824,0.0301451055546672,-28.0833488319219,1.56478453823577e-173,6.29267718279031e-173,"Up in Cluster 4"
"ZFYVE1","ENSG00000165861.14",1288.49693297634,0.582003014058203,0.0207245232924387,28.0828179179661,1.58831975185019e-173,6.3864159650394e-173,"Up in Cluster 7"
"AL353693.1","ENSG00000229312.2",4.23775738644274,-2.75121484499477,0.0979772551620655,-28.0801379916589,1.71262654371893e-173,6.88525934583525e-173,"Up in Cluster 4"
"SLC6A8","ENSG00000130821.17",8647.20959698072,1.35882714883437,0.0483915658996536,28.0798342350003,1.72731547648509e-173,6.9433278609959e-173,"Up in Cluster 7"
"PRR15L","ENSG00000167183.3",2452.24778969581,-2.48726738899927,0.0885985089940818,-28.0734677957777,2.0658524052352e-173,8.30297410876982e-173,"Up in Cluster 4"
"AC079148.1","ENSG00000260331.1",13.7291386417129,0.996104609263292,0.0354830144171011,28.0727166399712,2.1099344574224e-173,8.47894370400481e-173,"Up in Cluster 7"
"G6PC","ENSG00000131482.10",2430.8620711633,-4.43023465673944,0.157818629482472,-28.0716837503108,2.17208833415713e-173,8.72747618706648e-173,"Up in Cluster 4"
"SNX3","ENSG00000112335.15",7528.74625461356,0.518377144924995,0.0184667005255773,28.0709130581836,2.21965279496804e-173,8.91732605420301e-173,"Up in Cluster 7"
"DEFB131E","ENSG00000254507.2",5.56136914170672,2.23919536390994,0.0797734214746906,28.0694412063091,2.31339982974463e-173,9.29263158606199e-173,"Up in Cluster 7"
"XRN2","ENSG00000088930.8",4737.92298057014,-0.524189272560506,0.0186747445047006,-28.069421374336,2.31468962491767e-173,9.29649443770095e-173,"Up in Cluster 4"
"NHLRC1","ENSG00000187566.6",198.469572821324,-1.16150938404997,0.041385261895098,-28.0657734387214,2.56457824241292e-173,1.02986628186818e-172,"Up in Cluster 4"
"AC046134.2","ENSG00000248932.6",257.000372111074,0.837577341771795,0.0298437893923939,28.0653817368536,2.59296315697187e-173,1.04111733560332e-172,"Up in Cluster 7"
"ASCC1","ENSG00000138303.18",1403.44851023261,0.543002812594001,0.0193489449890815,28.0636909609498,2.71913069986675e-173,1.09162097007121e-172,"Up in Cluster 7"
"MAP1LC3C","ENSG00000197769.6",36.2242835680518,2.09478523441932,0.0746458048687874,28.0630001659374,2.77242615803868e-173,1.11285924459328e-172,"Up in Cluster 7"
"RPL7P9","ENSG00000137970.7",489.285265522585,-1.19043860064235,0.0424207436419754,-28.062652807067,2.79961812667934e-173,1.1236149758741e-172,"Up in Cluster 4"
"CLEC1A","ENSG00000150048.10",153.232402363455,1.2755872683735,0.0454551353990834,28.0625556864851,2.80726846237476e-173,1.12652581880367e-172,"Up in Cluster 7"
"SHBG","ENSG00000129214.15",146.228054005341,-2.34730795072772,0.0836485953842576,-28.0615345654624,2.88897848280802e-173,1.15915096156966e-172,"Up in Cluster 4"
"AFM","ENSG00000079557.5",719.156972286329,-5.86415953310327,0.208987848373322,-28.0598110308687,3.03231932484989e-173,1.21649162832515e-172,"Up in Cluster 4"
"BNIP3P17","ENSG00000271524.1",20.9427243632492,-2.26778051059151,0.0808313551963134,-28.055703199381,3.40324829108229e-173,1.36510586627003e-172,"Up in Cluster 4"
"FGG","ENSG00000171557.17",28011.1568315028,-5.57556400773307,0.198738051406826,-28.0548388608261,3.48689040748165e-173,1.39845826917274e-172,"Up in Cluster 4"
"NBEAP2","ENSG00000197927.13",37.8045680649314,1.23981844801379,0.0441946746495632,28.0535711111077,3.61329870557183e-173,1.44895068121098e-172,"Up in Cluster 7"
"AL008718.2","ENSG00000273287.2",7.2382900475655,1.81115453105806,0.064561623581839,28.0531131433245,3.66007974176076e-173,1.46750239405356e-172,"Up in Cluster 7"
